1;-0.8600000000000001;-0.8999999999999999
2;-4.699999999999998;-1.06
3;-3.26;-2.9599999999999995
4;-2.14;-1.4
5;-3.26;-1.1400000000000001
6;-2.9599999999999995;-2.5599999999999996
7;-2.14;-0.9600000000000001
8;-2.5599999999999996;-2.5599999999999996
9;-4.699999999999998;-0.9600000000000001
10;-3.26;-0.7600000000000001
11;-4.039999999999999;-0.64
12;-1.6;-1.6
13;-1.8;-1.6
14;-0.8600000000000001;-1.94
15;-1.6;-0.6399999999999999
16;-0.84;-1.6
17;-0.86;-1.94
18;-1.8;-3.0599999999999996
19;-2.34;-1.1400000000000001
20;-1.1600000000000001;-1.54
21;-1.8;-2.36
22;-1.16;-0.64
23;-0.8600000000000001;-1.8
24;-0.84;-4.039999999999999
25;-0.86;-2.5599999999999996
26;-0.9600000000000001;-2.14
27;-0.7600000000000001;-1.94
28;-1.8;-2.5599999999999996
29;-1.6;-1.34
30;-1.1400000000000001;-0.66
31;-1.34;-1.1400000000000001
32;-1.1400000000000001;-2.3599999999999994
33;-1.1600000000000001;-3.8399999999999994
34;-0.7600000000000001;-1.4000000000000001
35;-0.6600000000000001;-1.4000000000000001
36;-0.6600000000000001;-3.26
37;-1.6;-1.1400000000000001
38;-0.8600000000000001;-2.1399999999999997
39;-2.36;-0.5
40;-0.6600000000000001;-0.9600000000000001
41;-0.7600000000000001;-2.5599999999999996
42;-2.14;-0.4600000000000001
43;-1.8;-0.9600000000000001
44;-1.4000000000000001;-3.8399999999999994
45;-0.5;-1.1400000000000001
46;-0.44000000000000006;-2.5599999999999996
47;-0.7600000000000001;-0.9400000000000002
48;-0.9600000000000001;-0.6600000000000001
49;-0.8600000000000001;-1.1400000000000001
50;-1.6;-0.56
51;-0.4600000000000001;-1.1400000000000001
52;-0.6600000000000001;-1.34
53;-0.4600000000000001;-0.7600000000000001
54;-0.44000000000000006;-0.9400000000000002
55;-0.9600000000000001;-1.1400000000000001
56;-0.7600000000000001;-1.8
57;-1.6;-1.8
58;-0.66;-2.5599999999999996
59;-0.84;-0.9600000000000001
60;-1.1400000000000001;-3.0599999999999996
61;-0.9600000000000001;-0.4600000000000001
62;-1.1400000000000001;-0.6600000000000001
63;-0.6600000000000001;-1.1400000000000001
64;-0.44000000000000006;-1.4000000000000001
65;-0.6600000000000001;-0.6600000000000001
66;-2.1399999999999997;-1.2000000000000002
67;-1.2;-0.7600000000000001
68;-2.5599999999999996;-1.6
69;-1.1400000000000001;-0.4600000000000001
70;-1.6;-1.1400000000000001
71;-1.6;-0.6600000000000001
72;-1.1600000000000001;-2.14
73;-0.7600000000000001;-0.44000000000000006
74;-0.4600000000000001;-1.8
75;-0.6600000000000001;-1.1400000000000001
76;-1.34;-0.9600000000000001
77;-1.4;-0.7600000000000001
78;-1.34;-0.4600000000000001
79;-1.6;-0.7600000000000001
80;-1.6;-1.6
81;-0.9600000000000001;-1.6
82;-0.56;-0.7600000000000001
83;-0.6600000000000001;-0.44000000000000006
84;-0.4600000000000001;-0.7600000000000001
85;-1.4000000000000001;-0.7600000000000001
86;-0.7600000000000001;-0.4600000000000001
87;-1.1400000000000001;-1.94
88;-0.4600000000000001;-1.4000000000000001
89;-0.4600000000000001;-1.4
90;-0.6600000000000001;-1.94
91;-0.9600000000000001;-0.6600000000000001
92;-0.8600000000000001;-0.7600000000000001
93;-0.6600000000000001;-0.9400000000000002
94;-0.6600000000000001;-0.6600000000000001
95;-0.6600000000000001;-0.4600000000000001
96;-0.4600000000000001;-0.9400000000000002
97;-0.6600000000000001;-0.56
98;-0.44000000000000006;-0.44000000000000006
99;-0.44000000000000006;-0.7600000000000001
100;-0.56;-0.4600000000000001
