1;-1.2400000000000002;-1.56
2;-0.54;-0.8400000000000002
3;-1.5;-2.2400000000000007
4;-1.3400000000000003;-1.6
5;-1.7000000000000002;-2.800000000000001
6;-1.2400000000000002;-1.6600000000000001
7;-1.3400000000000003;-0.8600000000000002
8;-1.2400000000000002;-2.1400000000000006
9;-1.56;-1.0000000000000002
10;-0.9600000000000001;-1.8400000000000003
11;-1.36;-3.1600000000000015
12;-1.2400000000000002;-2.3400000000000007
13;-1.06;-1.7000000000000002
14;-1.9600000000000004;-2.9000000000000012
15;-1.2400000000000002;-0.8400000000000002
16;-0.66;-0.8600000000000002
17;-0.96;-2.0400000000000005
18;-0.7600000000000001;-1.9600000000000004
19;-1.3599999999999999;-1.6400000000000003
20;-0.7400000000000001;-1.9400000000000004
21;-0.8600000000000001;-1.9400000000000004
22;-1.7600000000000002;-1.46
23;-1.7600000000000002;-1.7600000000000002
24;-1.7000000000000002;-1.7600000000000002
25;-1.04;-0.8600000000000001
26;-1.2400000000000002;-2.0400000000000005
27;-1.1400000000000001;-1.1400000000000001
28;-1.0000000000000002;-1.5
29;-1.3400000000000003;-0.8400000000000001
30;-0.8600000000000001;-0.9400000000000002
31;-0.8;-0.8400000000000001
32;-1.4;-0.76
33;-2.440000000000001;-1.6600000000000001
34;-0.8;-0.7000000000000001
35;-2.0600000000000005;-0.8600000000000001
36;-1.04;-1.5
37;-0.96;-0.8400000000000002
38;-1.5600000000000003;-0.9400000000000001
39;-1.5;-1.4
40;-1.2400000000000002;-0.76
41;-1.0000000000000002;-1.9400000000000004
42;-0.6600000000000001;-1.3
43;-1.3400000000000003;-0.7000000000000001
44;-1.1600000000000001;-1.8600000000000003
45;-0.6000000000000001;-1.26
46;-1.3400000000000003;-0.8600000000000001
47;-0.64;-0.7400000000000001
48;-1.1600000000000001;-0.76
49;-0.56;-0.7000000000000001
50;-1.6;-0.9400000000000002
51;-1.04;-0.7400000000000002
52;-1.3400000000000003;-0.7000000000000001
53;-1.2;-0.9400000000000002
54;-0.7400000000000001;-1.1600000000000001
55;-0.8600000000000001;-1.1600000000000001
56;-0.6600000000000001;-0.9400000000000002
57;-0.9000000000000001;-1.06
58;-0.66;-0.5000000000000001
59;-0.74;-1.04
60;-0.6000000000000001;-0.9400000000000002
61;-0.96;-1.04
62;-0.6600000000000001;-0.6400000000000001
63;-0.66;-0.5000000000000001
64;-0.76;-0.8400000000000002
65;-0.6600000000000001;-0.7400000000000002
66;-0.9000000000000001;-0.6400000000000001
67;-0.9400000000000001;-0.6400000000000001
68;-0.6000000000000001;-1.3600000000000003
69;-0.56;-0.7400000000000001
70;-0.7400000000000001;-1.4
71;-1.1400000000000001;-0.8400000000000001
72;-0.56;-0.8400000000000001
73;-0.8400000000000001;-0.8400000000000001
74;-0.44000000000000006;-1.04
75;-0.8;-1.2000000000000002
76;-0.4600000000000001;-0.56
77;-0.9000000000000001;-0.8400000000000001
78;-0.9600000000000001;-0.6400000000000001
79;-0.54;-0.9600000000000001
80;-0.6600000000000001;-0.9400000000000002
81;-0.4600000000000001;-0.6400000000000001
82;-0.9000000000000001;-0.6600000000000001
83;-0.56;-0.6400000000000001
84;-0.8600000000000001;-1.06
85;-0.56;-0.9400000000000002
86;-0.6000000000000001;-1.06
87;-0.7600000000000001;-1.5
88;-0.5000000000000001;-0.7400000000000001
89;-0.6000000000000001;-0.5000000000000001
90;-0.7000000000000001;-0.46000000000000013
91;-0.6000000000000001;-0.8600000000000001
92;-0.76;-0.8400000000000001
93;-0.56;-0.8400000000000002
94;-0.6600000000000001;-0.8400000000000002
95;-0.6600000000000001;-0.7400000000000002
96;-0.76;-1.2000000000000002
97;-0.5000000000000001;-0.6600000000000001
98;-0.6600000000000001;-0.9400000000000002
99;-0.5599999999999999;-1.3
100;-0.9400000000000002;-0.8400000000000001
101;-0.56;-0.6400000000000001
102;-0.76;-0.6400000000000001
103;-0.6600000000000001;-0.56
104;-0.9400000000000002;-0.5000000000000001
105;-0.76;-0.8400000000000002
106;-0.6600000000000001;-0.5000000000000001
107;-0.7400000000000002;-0.7400000000000002
